sm89-q233;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;今天逛街看到一条裙子，美得我腿软。
sm89-q234;;/workspace/index-tts/data/audio/old/huge_final.wav;你居然偷偷给我买了这个，我超爱你的！
sm89-q235;;/workspace/index-tts/data/audio/old/男新闻.wav;你听说了吗？小美居然辞职去创业了，我整个人都震惊了。
sm89-q236;;/workspace/index-tts/data/audio/old/男新闻.wav;昨晚梦到前任，醒来心情直接跌到谷底。
sm89-q237;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;天哪警察局门口那一排车出大事了吧？
sm89-q238;;/workspace/index-tts/data/audio/old/女新闻.wav;你送的手链太美了，我今晚就要戴着去派对！
sm89-q239;;/workspace/index-tts/data/audio/old/huge_final.wav;还记得毕业旅行那晚的星空吗，好想哭。
sm89-q240;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;那家奶茶店居然关门了，我的快乐没了！
sm89-q241;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;你别催了，我的口红涂歪了好几次！
sm89-q242;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;这剧太虐了，我哭得不行了。
sm89-q243;;/workspace/index-tts/data/audio/old/huge_final.wav;养的绿萝死掉了，我是不是连草都养不活。
sm89-q244;;/workspace/index-tts/data/audio/old/男新闻.wav;我新买的裙子被咖啡溅到，气死我了！
sm89-q245;;/workspace/index-tts/data/audio/old/女新闻.wav;姐妹！新店咖啡超好喝，你快来！
sm89-q246;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;你送我耳环太惊喜了，我转了好几圈原地蹦。
sm89-q247;;/workspace/index-tts/data/audio/old/positive_denoised.wav;天哪我刚刷到那个限量包包补货了！
sm89-q248;;/workspace/index-tts/data/audio/old/positive_denoised.wav;快看！那只小狗在跳舞，萌翻我了！
sm89-q249;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;那个人真是太过分了，气死我了！
sm89-q250;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;今天阳光好得离谱，咱们去野餐吧！
sm89-q251;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;突然觉得好孤独，你说人为什么要长大？
sm89-q252;;/workspace/index-tts/data/audio/old/positive_denoised.wav;趁他没走，今晚必须拉他喝到天亮。
sm89-q253;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;你居然会做饭？我天，太阳打西边出来了！
sm89-q254;;/workspace/index-tts/data/audio/old/positive_denoised.wav;那个咖啡师今天居然认出我了！超惊喜！
sm89-q255;;/workspace/index-tts/data/audio/old/huge_final.wav;喂，你猜我刚在咖啡店碰到谁了？
